Scan UUID,Business Name,Business URL,Scan Date,Status,Keyword,Pin Latitude,Pin Longitude,Rank,Found
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.742552709448123,-95.69913576851424,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.72621365869555,-95.70157098578923,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.709607833865547,-95.70945674401085,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.696819978983584,-95.72066122869835,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.68597741071322,-95.73661910066917,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.679113524434083,-95.7556603125809,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.67695123902678,-95.77457419073838,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.679148006484517,-95.79435691461119,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.685791314849887,-95.8128794720944,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.69643119221349,-95.82876537000044,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.710003321698395,-95.84067358335022,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.724822863267047,-95.84786086904298,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.742311441890173,-95.85072963423316,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.759228893916404,-95.84832071704375,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.775632926974875,-95.84060054473906,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.789884665426342,-95.82784811774377,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.79929259031876,-95.81374660216423,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,back doctor near me,29.806202612351782,-95.79510344541937,99,No
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,pain management doctor near me,29.7427501486641,-95.74966739819108,5,Yes
30e9929b-9b6e-4641-834b-9be19ff6b7b0,"Imran Qureshi, DO",https://maps.google.com/?cid=11194524184802872596&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYASAA,2026-04-20 18:22:46,completed,pain management doctor near me,29.727333178076172,-95.75697331114817,5,Yes
